<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.08.17	1.09670	1.09670	1.09520	1.09550	714	0	0
2008.08.18	1.09560	1.10030	1.09130	1.09750	42957	0	0
2008.08.19	1.09760	1.10320	1.08960	1.09160	44755	0	0
2008.08.20	1.09150	1.10390	1.08980	1.09930	40697	0	0
2008.08.21	1.09920	1.09930	1.08420	1.08740	47557	0	0
2008.08.22	1.08730	1.09960	1.08620	1.09840	34021	0	0
2008.08.24	1.09830	1.09870	1.09760	1.09780	429	0	0
2008.08.25	1.09770	1.10280	1.09220	1.09560	39941	0	0
2008.08.26	1.09570	1.10840	1.09530	1.10010	47687	0	0
2008.08.27	1.10020	1.10230	1.09150	1.09710	44522	0	0
2008.08.28	1.09720	1.10120	1.08820	1.09790	50551	0	0
2008.08.29	1.09800	1.10380	1.09230	1.10130	45375	0	0
2008.08.31	1.09810	1.09840	1.09630	1.09820	1905	0	0
2008.09.01	1.09810	1.10450	1.09480	1.10220	40989	0	0
2008.09.02	1.10230	1.11280	1.10090	1.10650	55110	0	0
2008.09.03	1.10640	1.11700	1.10420	1.10660	54060	0	0
2008.09.04	1.10650	1.11750	1.10070	1.11150	72805	0	0
2008.09.05	1.11140	1.11900	1.10650	1.11860	75107	0	0
2008.09.07	1.11730	1.12100	1.11610	1.11850	4909	0	0
2008.09.08	1.11840	1.13700	1.11250	1.12850	76166	0	0
2008.09.09	1.12810	1.13630	1.12130	1.12630	77568	0	0
2008.09.10	1.12620	1.13960	1.12410	1.13640	74569	0	0
2008.09.11	1.13650	1.14160	1.13350	1.13780	70216	0	0
2008.09.12	1.13790	1.14000	1.12900	1.13030	65540	0	0
2008.09.14	1.11980	1.12050	1.11620	1.11850	2442	0	0
2008.09.15	1.11860	1.12780	1.10560	1.11150	112846	0	0
2008.09.16	1.11160	1.12470	1.10450	1.12170	110114	0	0
2008.09.17	1.12190	1.12450	1.09910	1.10310	98373	0	0
2008.09.18	1.10370	1.11100	1.08990	1.10870	107159	0	0
2008.09.19	1.10830	1.12790	1.10060	1.10530	95731	0	0
2008.09.21	1.10360	1.10510	1.10270	1.10430	2337	0	0
2008.09.22	1.10420	1.10480	1.06940	1.07390	74754	0	0
2008.09.23	1.07400	1.08870	1.07240	1.08500	64902	0	0
2008.09.24	1.08490	1.09340	1.08030	1.09060	60334	0	0
2008.09.25	1.09080	1.09400	1.08000	1.08760	63587	0	0
2008.09.26	1.08750	1.09100	1.08280	1.08990	60338	0	0
2008.09.28	1.09470	1.09470	1.09170	1.09260	1629	0	0
2008.09.29	1.09240	1.10860	1.08120	1.09230	85965	0	0
2008.09.30	1.09240	1.12460	1.09080	1.12110	82100	0	0
2008.10.01	1.12100	1.12900	1.11440	1.12530	81813	0	0
2008.10.02	1.12590	1.14120	1.12480	1.13530	85028	0	0
2008.10.03	1.13540	1.14000	1.12170	1.12840	82829	0	0
2008.10.05	1.13700	1.13710	1.13410	1.13480	2197	0	0
2008.10.06	1.13470	1.14860	1.12790	1.14800	110538	0	0
2008.10.07	1.14810	1.14840	1.13590	1.14030	105745	0	0
2008.10.08	1.14020	1.14410	1.12090	1.12750	124796	0	0
2008.10.09	1.12740	1.13410	1.12260	1.12820	95911	0	0
2008.10.10	1.12830	1.14090	1.11280	1.13880	108452	0	0
2008.10.12	1.13010	1.13230	1.12750	1.12800	4129	0	0
2008.10.13	1.12790	1.14390	1.12450	1.13580	86707	0	0
2008.10.14	1.13570	1.13760	1.12720	1.13580	76366	0	0
2008.10.15	1.13570	1.14050	1.12950	1.13350	86023	0	0
2008.10.16	1.13360	1.14880	1.12800	1.13350	105122	0	0
2008.10.17	1.13340	1.13940	1.12900	1.13690	72543	0	0
2008.10.19	1.13610	1.13650	1.13580	1.13620	875	0	0
2008.10.20	1.13630	1.15210	1.13220	1.15060	66842	0	0
2008.10.21	1.15050	1.15890	1.14870	1.15210	76138	0	0
2008.10.22	1.15200	1.17100	1.15140	1.16450	110005	0	0
2008.10.23	1.16460	1.16960	1.15590	1.15930	99966	0	0
2008.10.24	1.15920	1.17460	1.14810	1.16700	133787	0	0
2008.10.26	1.16230	1.16340	1.16100	1.16310	3089	0	0
2008.10.27	1.16300	1.17090	1.15190	1.15680	107192	0	0
2008.10.28	1.15670	1.16540	1.15010	1.15100	106489	0	0
2008.10.29	1.15090	1.15810	1.12570	1.13260	114943	0	0
2008.10.30	1.13270	1.14770	1.12080	1.13930	116460	0	0
2008.10.31	1.13920	1.16810	1.13560	1.15900	104988	0	0
2008.11.02	1.15560	1.15620	1.15490	1.15560	2699	0	0
2008.11.03	1.15570	1.17880	1.14740	1.17690	83538	0	0
2008.11.04	1.17710	1.18000	1.15660	1.16310	119786	0	0
2008.11.05	1.16300	1.17450	1.15490	1.16010	128388	0	0
2008.11.06	1.16020	1.17950	1.15830	1.17770	119937	0	0
2008.11.07	1.17780	1.17970	1.16790	1.17870	81202	0	0
2008.11.09	1.17390	1.17750	1.17310	1.17510	3479	0	0
2008.11.10	1.17520	1.18010	1.17120	1.17880	85336	0	0
2008.11.11	1.17890	1.18940	1.17220	1.18710	87427	0	0
2008.11.12	1.18700	1.18910	1.17590	1.18700	100877	0	0
2008.11.13	1.18710	1.20000	1.18250	1.18580	113435	0	0
2008.11.14	1.18570	1.19900	1.18470	1.19500	94578	0	0
2008.11.16	1.19900	1.20060	1.19850	1.19910	3030	0	0
2008.11.17	1.19920	1.20020	1.18870	1.19850	90631	0	0
2008.11.18	1.19860	1.20440	1.19650	1.20170	82328	0	0
2008.11.19	1.20160	1.21450	1.19410	1.21150	83868	0	0
2008.11.20	1.21160	1.22750	1.21010	1.22540	99085	0	0
2008.11.21	1.22550	1.22960	1.21720	1.22270	86791	0	0
2008.11.23	1.22090	1.22110	1.21840	1.21900	2866	0	0
2008.11.24	1.21910	1.22230	1.19200	1.19660	91793	0	0
2008.11.25	1.19670	1.20610	1.18280	1.18680	105566	0	0
2008.11.26	1.18690	1.20770	1.18430	1.20190	86362	0	0
2008.11.27	1.20200	1.20300	1.19530	1.20030	59697	0	0
2008.11.28	1.20050	1.21980	1.19600	1.21340	70282	0	0
2008.11.30	1.21410	1.21500	1.21260	1.21280	2325	0	0
2008.12.01	1.21270	1.21410	1.20190	1.20440	71440	0	0
2008.12.02	1.20450	1.20940	1.19950	1.20660	71741	0	0
2008.12.03	1.20650	1.21680	1.20490	1.20990	68952	0	0
2008.12.04	1.21000	1.21860	1.19240	1.19550	77638	0	0
2008.12.05	1.19560	1.22480	1.19520	1.22010	70915	0	0
2008.12.07	1.21980	1.22080	1.21800	1.21820	3084	0	0
2008.12.08	1.21810	1.21990	1.20170	1.20610	69413	0	0
2008.12.09	1.20620	1.21750	1.20060	1.20540	63678	0	0
2008.12.10	1.20550	1.20820	1.19250	1.19910	54433	0	0
2008.12.11	1.19920	1.19920	1.17890	1.18560	71049	0	0
2008.12.12	1.18570	1.18640	1.17390	1.17680	76183	0	0
2008.12.14	1.17390	1.17450	1.17060	1.17250	3368	0	0
2008.12.15	1.17240	1.17460	1.15600	1.15790	73371	0	0
2008.12.16	1.15820	1.15830	1.11420	1.12000	75126	0	0
2008.12.17	1.11990	1.12430	1.07120	1.07360	98921	0	0
2008.12.18	1.07350	1.08660	1.04100	1.07900	139522	0	0
2008.12.19	1.07860	1.11300	1.07400	1.10350	113849	0	0
2008.12.21	1.10380	1.10440	1.10330	1.10340	1540	0	0
2008.12.22	1.10350	1.10410	1.08800	1.09390	94461	0	0
2008.12.23	1.09380	1.09450	1.08290	1.08840	71379	0	0
2008.12.24	1.08800	1.08860	1.07130	1.07460	54930	0	0
2008.12.26	1.07550	1.07640	1.06670	1.06980	29930	0	0
2008.12.28	1.06610	1.06700	1.06530	1.06550	1865	0	0
2008.12.29	1.06560	1.06660	1.03700	1.05710	75321	0	0
2008.12.30	1.05720	1.06340	1.04860	1.05590	70266	0	0
2008.12.31	1.05600	1.07400	1.05400	1.07080	53124	0	0
2009.01.02	1.06180	1.08430	1.06180	1.08110	40623	0	0
2009.01.04	1.08120	1.08120	1.07110	1.07110	3449	0	0
2009.01.05	1.07120	1.11220	1.07060	1.10840	80890	0	0
2009.01.06	1.10850	1.12770	1.10750	1.11630	83253	0	0
2009.01.07	1.11620	1.12060	1.08670	1.10360	84148	0	0
2009.01.08	1.10370	1.10820	1.08640	1.09420	80516	0	0
2009.01.09	1.09410	1.11860	1.08870	1.11420	79954	0	0
2009.01.11	1.11140	1.11450	1.11140	1.11440	3239	0	0
2009.01.12	1.11450	1.12410	1.10960	1.11490	73754	0	0
2009.01.13	1.11500	1.12520	1.11430	1.11830	80431	0	0
2009.01.14	1.11840	1.12380	1.11210	1.11490	77548	0	0
2009.01.15	1.11510	1.12870	1.11340	1.12190	90021	0	0
2009.01.16	1.12180	1.12360	1.11080	1.11610	72735	0	0
2009.01.18	1.11360	1.11720	1.11210	1.11670	2939	0	0
2009.01.19	1.11680	1.13670	1.11400	1.13220	62277	0	0
2009.01.20	1.13210	1.15170	1.13150	1.14760	93509	0	0
2009.01.21	1.14750	1.16140	1.13800	1.15430	93558	0	0
2009.01.22	1.15440	1.15950	1.15080	1.15370	88651	0	0
2009.01.23	1.15380	1.17140	1.15300	1.15400	78893	0	0
2009.01.25	1.15630	1.16230	1.15630	1.16140	4020	0	0
2009.01.26	1.16130	1.16420	1.13280	1.13820	81272	0	0
2009.01.27	1.13810	1.14340	1.13130	1.13990	82201	0	0
2009.01.28	1.13980	1.15640	1.13290	1.15230	90166	0	0
2009.01.29	1.15240	1.15790	1.14060	1.15420	77038	0	0
2009.01.30	1.15410	1.16580	1.15150	1.16170	78447	0	0
2009.02.01	1.16360	1.16370	1.16100	1.16290	2400	0	0
2009.02.02	1.16280	1.16830	1.15760	1.16180	68865	0	0
2009.02.03	1.16190	1.16650	1.13990	1.14430	77820	0	0
2009.02.04	1.14420	1.16350	1.14100	1.15780	78158	0	0
2009.02.05	1.15770	1.17270	1.15710	1.17120	72717	0	0
2009.02.06	1.17110	1.17420	1.15910	1.16210	68288	0	0
2009.02.08	1.15985	1.16095	1.15840	1.16040	2483	0	0
2009.02.09	1.16050	1.16770	1.15010	1.16725	67788	0	0
2009.02.10	1.16715	1.17785	1.15030	1.15655	94655	0	0
2009.02.11	1.15645	1.16310	1.15090	1.16045	78941	0	0
2009.02.12	1.16055	1.17130	1.15585	1.16115	80211	0	0
2009.02.13	1.16105	1.16590	1.15590	1.16055	66966	0	0
2009.02.15	1.16350	1.16540	1.16280	1.16335	2795	0	0
2009.02.16	1.16345	1.17040	1.15780	1.15960	54104	0	0
2009.02.17	1.15954	1.17775	1.15954	1.16880	76673	0	0
2009.02.18	1.16870	1.18250	1.16495	1.17464	69796	0	0
2009.02.19	1.17460	1.17970	1.17010	1.17445	66139	0	0
2009.02.20	1.17465	1.18830	1.14590	1.15600	86432	0	0
2009.02.22	1.15751	1.15935	1.15664	1.15905	1845	0	0
2009.02.23	1.15900	1.17085	1.14605	1.17072	74617	0	0
2009.02.24	1.17067	1.17120	1.15318	1.15822	81586	0	0
2009.02.25	1.15820	1.17405	1.15475	1.16972	66070	0	0
2009.02.26	1.16973	1.17275	1.15945	1.16603	63472	0	0
2009.02.27	1.16600	1.17590	1.16115	1.16827	70092	0	0
2009.03.01	1.17165	1.17352	1.17081	1.17320	1658	0	0
2009.03.02	1.17315	1.17940	1.17015	1.17570	67566	0	0
2009.03.03	1.17575	1.17885	1.16818	1.17880	63468	0	0
2009.03.04	1.17877	1.18477	1.16423	1.16911	70351	0	0
2009.03.05	1.16942	1.18083	1.16733	1.16997	75959	0	0
2009.03.06	1.16996	1.17106	1.14837	1.15798	80215	0	0
2009.03.08	1.15749	1.15818	1.15327	1.15370	2472	0	0
2009.03.09	1.15362	1.16805	1.15336	1.15861	67825	0	0
2009.03.10	1.15853	1.16493	1.14304	1.15924	75153	0	0
