<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.19	34621	34625	34471	34526	18599	0	5
2023.06.20	34531	34534	34197	34326	51414	0	5
2023.06.21	34336	34383	34158	34244	50634	0	5
2023.06.22	34263	34272	34095	34238	51774	0	5
2023.06.23	34234	34240	33886	33980	49842	0	5
2023.06.26	33980	34069	33856	33996	54059	0	5
2023.06.27	33997	34229	33898	34167	48035	0	5
2023.06.28	34173	34215	33993	34146	51047	0	5
2023.06.29	34152	34385	34052	34333	51623	0	5
2023.06.30	34324	34702	34311	34626	40070	0	5
2023.07.03	34650	34686	34508	34649	27478	0	5
2023.07.04	34618	34649	34583	34594	11481	0	5
2023.07.05	34603	34625	34433	34498	37967	0	5
2023.07.06	34490	34492	33964	34112	44723	0	5
2023.07.07	34121	34240	33916	33940	46596	0	5
2023.07.10	33926	34166	33800	34147	45976	0	5
2023.07.11	34133	34491	34058	34442	44530	0	5
2023.07.12	34435	34789	34410	34567	49532	0	5
2023.07.13	34573	34673	34541	34555	36436	0	5
2023.07.14	34548	34785	34493	34692	46141	0	5
2023.07.17	34650	34847	34578	34739	36589	0	5
2023.07.18	34744	35170	34689	35127	42064	0	5
2023.07.19	35134	35414	35108	35235	49257	0	5
2023.07.20	35238	35546	35190	35410	51673	0	5
2023.07.21	35416	35512	35345	35392	46719	0	5
2023.07.24	35385	35631	35349	35587	39777	0	5
2023.07.25	35578	35690	35526	35570	37244	0	5
2023.07.26	35567	35797	35467	35636	52785	0	5
2023.07.27	35626	35840	35349	35449	57298	0	5
2023.07.28	35441	35705	35374	35589	52300	0	5
2023.07.31	35615	35709	35508	35707	43848	0	5
2023.08.01	35704	35805	35569	35749	41201	0	5
2023.08.02	35649	35725	35334	35405	59175	0	5
2023.08.03	35424	35491	35214	35323	65460	0	5
2023.08.04	35313	35600	35117	35161	64206	0	5
2023.08.07	35181	35583	35168	35565	49313	0	5
2023.08.08	35561	35567	35074	35380	56303	0	5
2023.08.09	35375	35492	35129	35259	53971	0	5
2023.08.10	35272	35657	35177	35260	76729	0	5
2023.08.11	35275	35428	35112	35358	63593	0	5
2023.08.14	35398	35454	35224	35362	62291	0	5
2023.08.15	35340	35411	34956	35003	67575	0	5
2023.08.16	35004	35187	34800	34841	67214	0	5
2023.08.17	34857	34949	34498	34524	65760	0	5
2023.08.18	34528	34657	34330	34580	71366	0	5
2023.08.21	34559	34706	34306	34504	60660	0	5
2023.08.22	34495	34650	34306	34350	56341	0	5
2023.08.23	34363	34590	34339	34571	52597	0	5
2023.08.24	34554	34733	34097	34137	69067	0	5
2023.08.25	34159	34480	34061	34379	74863	0	5
2023.08.28	34441	34688	34404	34611	53482	0	5
2023.08.29	34619	34906	34522	34897	48674	0	5
2023.08.30	34905	35087	34846	35027	53836	0	5
2023.08.31	35017	35163	34769	34803	51226	0	5
2023.09.01	34804	35024	34759	34884	56016	0	5
2023.09.04	34866	34967	34788	34824	15418	0	5
2023.09.05	34838	34917	34670	34688	48826	0	5
2023.09.06	34685	34706	34318	34466	52616	0	5
2023.09.07	34460	34582	34363	34543	53145	0	5
2023.09.08	34545	34657	34441	34600	49858	0	5
2023.09.11	34598	34806	34578	34675	41085	0	5
2023.09.12	34673	34873	34554	34670	46709	0	5
2023.09.13	34659	34789	34514	34597	55374	0	5
2023.09.14	34917	35320	34912	35289	53440	0	5
2023.09.15	35283	35355	34884	34938	55746	0	5
2023.09.18	34958	35036	34845	34943	44240	0	5
2023.09.19	34948	34988	34607	34812	44763	0	5
2023.09.20	34819	35076	34716	34726	55001	0	5
2023.09.21	34737	34738	34299	34317	65442	0	5
2023.09.22	34334	34419	34209	34241	62827	0	5
2023.09.25	34279	34356	34038	34292	61087	0	5
2023.09.26	34281	34281	33813	33909	60588	0	5
2023.09.27	33921	34010	33542	33851	63600	0	5
2023.09.28	33832	34007	33692	33932	78680	0	5
2023.09.29	33969	34125	33621	33755	78721	0	5
2023.10.02	33859	33935	33432	33645	85219	0	5
2023.10.03	33632	33705	33116	33178	85930	0	5
2023.10.04	33178	33356	33018	33272	92321	0	5
2023.10.05	33260	33364	33124	33293	77132	0	5
2023.10.06	33288	33754	33031	33616	83692	0	5
2023.10.09	33421	33831	33296	33797	68197	0	5
2023.10.10	33795	34088	33774	33928	64859	0	5
2023.10.11	33925	34076	33797	34043	60606	0	5
2023.10.12	34025	34151	33615	33791	64913	0	5
2023.10.13	33764	34121	33704	33780	81720	0	5
2023.10.16	33858	34251	33820	34167	63528	0	5
2023.10.17	34164	34302	33964	34136	75946	0	5
2023.10.18	34108	34145	33735	33819	81813	0	5
2023.10.19	33827	33988	33490	33525	101156	0	5
2023.10.20	33539	33557	33218	33223	84486	0	5
2023.10.23	33289	33363	33012	33120	81869	0	5
2023.10.24	33116	33417	33053	33342	79493	0	5
2023.10.25	33281	33386	33096	33179	85663	0	5
