<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.28	1302.34	1304.42	1297.44	1302.90	49493	0	0
2019.01.29	1302.88	1312.05	1302.73	1310.92	60256	0	0
2019.01.30	1311.68	1323.44	1308.99	1319.38	81403	0	0
2019.01.31	1320.12	1326.32	1317.42	1321.35	71338	0	0
2019.02.01	1321.01	1323.61	1316.13	1317.82	66963	0	0
2019.02.04	1317.77	1317.97	1308.60	1311.41	50831	0	0
2019.02.05	1311.61	1316.84	1310.72	1314.89	47263	0	0
2019.02.06	1314.43	1315.81	1305.38	1305.38	43284	0	0
2019.02.07	1307.50	1312.02	1302.74	1309.10	53223	0	0
2019.02.08	1310.01	1315.67	1307.74	1314.42	46229	0	0
2019.02.11	1313.46	1314.87	1303.66	1307.52	47998	0	0
2019.02.12	1307.56	1314.75	1306.52	1310.54	50439	0	0
2019.02.13	1311.17	1318.18	1305.01	1305.24	60603	0	0
2019.02.14	1306.53	1314.46	1302.00	1311.85	72433	0	0
2019.02.15	1312.73	1322.64	1311.36	1320.97	65096	0	0
2019.02.18	1319.66	1327.68	1314.19	1326.13	34003	0	0
2019.02.19	1326.29	1341.88	1322.87	1340.81	68620	0	0
2019.02.20	1340.08	1346.73	1336.90	1337.83	79293	0	0
2019.02.21	1339.00	1341.52	1320.94	1322.67	83123	0	0
2019.02.22	1324.24	1333.12	1321.57	1328.39	70470	0	0
2019.02.25	1327.45	1332.59	1325.07	1326.65	65125	0	0
2019.02.26	1327.37	1330.25	1323.49	1327.94	61836	0	0
2019.02.27	1329.16	1329.90	1316.64	1319.42	55647	0	0
2019.02.28	1319.90	1327.29	1312.43	1312.48	78192	0	0
2019.03.01	1314.22	1315.24	1290.19	1290.29	91218	0	0
2019.03.04	1295.14	1297.03	1282.87	1286.12	71721	0	0
2019.03.05	1287.00	1289.62	1281.17	1286.86	62041	0	0
2019.03.06	1287.04	1290.93	1282.92	1283.54	63395	0	0
2019.03.07	1286.59	1289.07	1280.68	1284.88	71021	0	0
2019.03.08	1284.59	1300.82	1284.48	1300.20	77742	0	0
2019.03.10	1297.78	1298.08	1296.07	1296.61	984	0	2
2019.03.11	1296.64	1299.12	1290.49	1292.96	54134	0	0
2019.03.12	1292.96	1302.28	1292.03	1300.96	55494	0	0
2019.03.13	1300.92	1311.26	1300.92	1309.83	51720	0	0
2019.03.14	1309.82	1310.36	1292.80	1296.40	55453	0	0
2019.03.15	1296.40	1306.43	1294.00	1302.16	59560	0	0
2019.03.17	1302.13	1302.40	1301.36	1302.30	581	0	0
2019.03.18	1302.31	1306.74	1298.24	1303.36	48162	0	0
2019.03.19	1303.38	1310.94	1302.31	1306.83	49736	0	0
2019.03.20	1306.66	1317.11	1298.42	1314.04	78703	0	0
2019.03.21	1314.04	1320.42	1303.20	1309.12	73828	0	0
2019.03.22	1309.16	1314.99	1306.86	1313.91	77030	0	0
2019.03.24	1313.47	1313.93	1312.51	1312.53	1200	0	0
2019.03.25	1312.51	1324.56	1311.04	1322.07	63464	0	0
2019.03.26	1322.09	1323.28	1312.70	1316.46	63313	0	0
2019.03.27	1316.45	1319.36	1308.09	1309.58	89701	0	0
2019.03.28	1309.58	1312.32	1288.55	1291.18	83067	0	0
2019.03.29	1291.18	1299.81	1286.73	1292.11	70751	0	0
2019.04.01	1292.29	1297.04	1286.44	1286.90	79746	0	0
2019.04.02	1287.42	1292.70	1285.21	1291.82	49105	0	0
2019.04.03	1292.27	1294.64	1288.41	1288.58	49609	0	0
2019.04.04	1290.46	1294.46	1280.95	1290.79	50609	0	0
2019.04.05	1292.83	1293.67	1284.41	1291.87	96932	0	0
2019.04.08	1292.33	1303.81	1291.45	1296.31	85635	0	0
2019.04.09	1297.89	1306.30	1296.61	1303.05	89239	0	0
2019.04.10	1304.45	1310.61	1300.93	1306.93	98476	0	0
2019.04.11	1308.21	1309.26	1289.56	1292.56	113391	0	0
2019.04.12	1292.74	1295.83	1290.05	1290.31	67758	0	0
2019.04.15	1291.35	1292.09	1282.58	1286.88	100707	0	0
2019.04.16	1287.90	1288.83	1272.97	1275.81	118048	0	0
2019.04.17	1276.82	1279.84	1272.84	1272.94	97163	0	0
2019.04.18	1274.35	1277.81	1271.17	1275.25	90968	0	0
2019.04.22	1275.77	1279.89	1273.82	1273.97	67509	0	0
2019.04.23	1275.32	1276.62	1266.30	1270.88	94911	0	0
2019.04.24	1272.17	1278.65	1268.78	1272.78	86960	0	0
2019.04.25	1275.67	1282.71	1273.39	1276.06	93104	0	0
2019.04.26	1277.53	1288.79	1274.12	1285.59	114327	0	0
2019.04.29	1286.01	1286.78	1278.08	1279.68	64695	0	0
2019.04.30	1279.99	1286.26	1279.92	1283.51	84113	0	0
2019.05.01	1283.27	1287.33	1272.84	1276.74	104569	0	0
2019.05.02	1277.15	1278.06	1266.26	1270.57	84257	0	0
2019.05.03	1270.64	1282.66	1267.81	1278.50	107924	0	0
2019.05.06	1282.59	1285.85	1277.00	1280.41	99243	0	0
2019.05.07	1281.41	1286.12	1278.18	1284.30	89212	0	0
2019.05.08	1283.98	1291.51	1279.29	1280.79	94653	0	0
2019.05.09	1281.30	1288.24	1279.64	1283.68	108124	0	0
2019.05.10	1284.48	1289.50	1283.15	1286.19	117113	0	0
2019.05.13	1287.27	1301.35	1281.98	1299.80	128009	0	0
2019.05.14	1300.65	1303.39	1293.72	1296.93	74750	0	0
2019.05.15	1297.08	1300.98	1293.04	1296.47	108951	0	0
2019.05.16	1296.55	1298.79	1283.90	1286.52	85808	0	0
2019.05.17	1286.62	1288.96	1274.79	1278.33	89510	0	0
2019.05.20	1278.42	1279.02	1273.64	1277.69	87768	0	0
2019.05.21	1277.60	1278.07	1269.48	1274.76	69543	0	0
2019.05.22	1274.63	1277.33	1272.50	1273.38	60929	0	0
2019.05.23	1273.77	1287.35	1272.86	1283.48	97066	0	0
2019.05.24	1283.53	1285.27	1280.78	1284.71	70658	0	0
2019.05.27	1285.51	1287.50	1283.78	1285.02	31077	0	0
2019.05.28	1285.37	1286.69	1276.16	1279.39	82227	0	0
2019.05.29	1279.65	1285.59	1279.09	1280.01	99627	0	0
2019.05.30	1280.09	1289.24	1275.02	1288.38	81699	0	0
2019.05.31	1288.43	1306.99	1288.01	1305.92	105035	0	0
2019.06.03	1306.67	1327.99	1306.58	1324.66	122316	0	0
2019.06.04	1325.01	1329.10	1319.93	1325.37	110940	0	0
2019.06.05	1325.47	1344.16	1324.53	1330.33	153146	0	0
2019.06.06	1332.27	1339.86	1327.26	1335.48	131437	0	0
2019.06.07	1336.00	1348.30	1330.27	1341.00	125115	0	0
2019.06.10	1334.71	1337.77	1325.11	1327.98	115220	0	0
2019.06.11	1328.12	1329.98	1319.88	1326.82	97358	0	0
2019.06.12	1326.91	1338.46	1326.02	1333.30	111147	0	0
2019.06.13	1333.75	1343.16	1332.37	1341.90	97163	0	0
2019.06.14	1342.44	1358.21	1337.74	1340.86	148410	0	0
2019.06.17	1341.90	1343.57	1332.99	1339.59	100259	0	0
2019.06.18	1340.05	1354.67	1338.65	1346.56	171077	0	0
2019.06.19	1346.31	1362.63	1341.24	1360.32	177005	0	0
2019.06.20	1359.50	1394.00	1357.73	1388.37	258629	0	0
2019.06.21	1388.31	1412.01	1382.53	1399.28	258038	0	0
2019.06.24	1400.61	1421.57	1400.40	1419.31	194434	0	0
2019.06.25	1418.89	1439.44	1411.89	1423.28	335240	0	0
2019.06.26	1420.40	1422.10	1401.00	1408.94	254696	0	0
2019.06.27	1408.61	1412.27	1398.62	1409.75	174826	0	0
2019.06.28	1409.77	1424.68	1405.55	1410.47	173082	0	0
2019.07.01	1390.33	1397.77	1381.73	1384.28	211181	0	0
2019.07.02	1384.94	1420.91	1383.90	1418.09	176054	0	0
2019.07.03	1423.28	1437.85	1411.98	1418.45	219475	0	0
2019.07.04	1420.41	1421.81	1410.20	1414.97	73051	0	0
2019.07.05	1416.63	1424.17	1386.56	1400.49	180804	0	0
2019.07.08	1399.30	1407.60	1391.75	1395.45	125073	0	0
2019.07.09	1395.75	1400.06	1385.71	1397.31	112362	0	0
2019.07.10	1396.75	1418.87	1389.88	1418.79	156636	0	0
2019.07.11	1419.55	1427.27	1401.59	1403.51	153754	0	0
2019.07.12	1404.65	1416.98	1403.00	1415.00	113844	0	0
2019.07.15	1416.46	1419.80	1407.68	1413.70	86671	0	0
2019.07.16	1414.86	1418.32	1400.75	1405.61	108762	0	0
2019.07.17	1406.55	1426.84	1400.08	1426.21	96719	0	0
2019.07.18	1426.41	1448.14	1414.33	1446.03	166106	0	0
2019.07.19	1448.22	1452.91	1420.15	1425.44	219740	0	0
2019.07.22	1426.60	1430.08	1422.22	1424.68	145459	0	0
2019.07.23	1424.78	1430.60	1414.14	1417.45	145273	0	0
2019.07.24	1417.33	1429.58	1416.33	1425.17	127564	0	0
2019.07.25	1425.31	1433.86	1411.07	1414.19	167172	0	0
2019.07.26	1414.97	1424.87	1413.26	1416.76	116588	0	0
2019.07.29	1420.80	1428.20	1414.76	1426.89	78687	0	0
2019.07.30	1426.01	1433.27	1422.30	1430.68	110266	0	0
2019.07.31	1430.82	1435.24	1410.20	1411.58	191832	0	0
2019.08.01	1416.02	1446.10	1400.51	1444.63	240533	0	0
2019.08.02	1445.72	1448.03	1430.35	1441.69	290859	0	0
2019.08.05	1440.34	1469.79	1436.72	1463.85	297243	0	0
2019.08.06	1468.23	1475.04	1456.36	1474.27	248905	0	0
2019.08.07	1474.73	1510.46	1472.24	1501.54	353409	0	0
2019.08.08	1498.97	1509.60	1490.04	1500.78	251913	0	0
2019.08.09	1506.54	1508.16	1494.70	1498.33	204966	0	0
2019.08.12	1496.28	1520.15	1487.26	1511.49	179262	0	0
2019.08.13	1510.60	1535.06	1478.08	1501.22	326172	0	0
2019.08.14	1501.73	1524.10	1493.84	1516.38	295934	0	0
2019.08.15	1518.68	1527.06	1507.72	1523.30	309981	0	0
2019.08.16	1522.04	1528.06	1503.66	1513.04	188742	0	0
2019.08.19	1509.77	1513.11	1493.15	1495.87	166057	0	0
2019.08.20	1496.74	1508.63	1492.92	1507.60	129499	0	0
2019.08.21	1506.75	1508.18	1496.40	1502.52	136311	0	0
2019.08.22	1502.07	1504.70	1492.49	1498.21	129983	0	0
