<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.04.11	639.9	643.2	631.4	637.0	208	0	0
2012.04.12	636.5	654.0	635.8	651.2	218	0	0
2012.04.13	650.7	654.2	640.2	642.6	200	0	0
2012.04.16	642.5	652.4	635.1	651.9	253	0	0
2012.04.17	651.7	662.8	643.1	661.2	300	0	0
2012.04.18	661.5	663.4	653.4	655.8	144	0	0
2012.04.19	654.7	667.1	651.3	663.2	232	0	0
2012.04.20	663.8	677.2	657.5	674.3	290	0	0
2012.04.23	676.1	676.7	663.5	670.7	211	0	0
2012.04.24	669.8	676.4	664.0	666.3	214	0	0
2012.04.25	665.8	670.5	651.2	661.4	343	0	0
2012.04.26	660.4	673.1	654.9	670.8	261	0	0
2012.04.27	669.4	682.2	665.7	681.7	208	0	0
2012.04.30	680.5	684.6	674.2	681.8	196	0	0
2012.05.01	682.7	683.6	674.4	679.2	150	0	0
2012.05.02	678.3	679.7	665.8	667.1	167	0	0
2012.05.03	667.8	668.0	658.7	659.3	102	0	0
2012.05.04	660.7	664.5	648.2	649.7	217	0	0
2012.05.07	645.3	653.8	643.2	644.7	207	0	0
2012.05.08	647.1	649.8	617.7	618.4	356	0	0
2012.05.09	619.5	623.2	607.6	611.7	235	0	0
2012.05.10	612.2	620.8	610.0	613.5	204	0	0
2012.05.11	612.2	615.1	597.9	600.9	232	0	0
2012.05.14	600.6	607.0	588.5	589.5	260	0	0
2012.05.15	591.1	604.0	589.6	593.9	261	0	0
2012.05.16	591.6	599.6	585.9	591.4	273	0	0
2012.05.17	591.3	608.1	590.6	601.2	252	0	0
2012.05.18	603.4	610.7	595.1	602.1	300	0	0
2012.05.21	601.4	617.8	599.3	612.2	263	0	0
2012.05.22	612.0	615.2	605.7	609.4	165	0	0
2012.05.23	609.1	609.7	585.2	591.3	313	0	0
2012.05.24	591.4	599.4	582.8	585.4	273	0	0
2012.05.25	588.0	595.4	585.3	589.9	184	0	0
2012.05.28	593.5	607.7	589.7	606.2	234	0	0
2012.05.29	605.8	614.6	598.4	605.3	320	0	0
2012.05.30	604.5	607.8	589.5	606.3	349	0	0
2012.05.31	606.4	613.9	600.9	611.7	208	0	0
2012.06.01	611.0	616.5	596.1	612.2	397	0	0
2012.06.04	611.6	614.9	604.3	612.3	206	0	0
2012.06.05	611.5	623.9	609.8	622.0	178	0	0
2012.06.06	620.9	631.8	619.2	626.1	201	0	0
2012.06.07	630.3	631.4	618.9	622.1	169	0	0
2012.06.08	623.0	628.0	607.0	612.9	320	0	0
2012.06.11	613.3	628.9	613.3	620.8	238	0	0
2012.06.12	621.7	625.5	613.7	623.8	216	0	0
2012.06.13	624.7	627.1	616.1	617.3	147	0	0
2012.06.14	618.6	638.2	616.3	633.6	289	0	0
2012.06.15	634.6	640.2	622.7	626.9	274	0	0
2012.06.18	628.2	634.9	625.0	630.8	173	0	0
2012.06.19	630.3	634.3	624.7	627.9	169	0	0
2012.06.20	628.3	630.4	612.9	618.8	256	0	0
2012.06.21	618.1	619.4	604.6	607.3	189	0	0
2012.06.22	606.6	611.3	604.1	607.8	133	0	0
