<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.07.03	12:00:00	139.057	139.270	138.954	139.073	9436	0	0
2014.07.03	16:00:00	139.073	139.123	138.998	139.075	4801	0	0
2014.07.03	20:00:00	139.076	139.117	139.041	139.113	2268	0	0
2014.07.04	00:00:00	139.112	139.116	138.928	138.997	3001	0	0
2014.07.04	04:00:00	138.998	139.008	138.762	138.845	4161	0	0
2014.07.04	08:00:00	138.842	138.857	138.581	138.683	5656	0	0
2014.07.04	12:00:00	138.682	138.756	138.647	138.692	5098	0	0
2014.07.04	16:00:00	138.691	138.826	138.672	138.725	3962	0	0
2014.07.04	20:00:00	138.725	138.813	138.700	138.748	1191	0	0
2014.07.06	20:00:00	138.749	138.828	138.740	138.759	784	0	0
2014.07.07	00:00:00	138.760	138.811	138.709	138.759	2866	0	0
2014.07.07	04:00:00	138.758	138.775	138.604	138.647	4271	0	0
2014.07.07	08:00:00	138.648	138.769	138.486	138.590	6253	0	0
2014.07.07	12:00:00	138.590	138.643	138.437	138.457	6037	0	0
2014.07.07	16:00:00	138.458	138.628	138.446	138.601	4745	0	0
2014.07.07	20:00:00	138.596	138.628	138.558	138.561	2365	0	0
2014.07.08	00:00:00	138.562	138.581	138.380	138.459	3473	0	0
2014.07.08	04:00:00	138.457	138.546	138.445	138.445	4619	0	0
2014.07.08	08:00:00	138.447	138.460	138.248	138.273	5838	0	0
2014.07.08	12:00:00	138.273	138.344	138.109	138.234	6343	0	0
2014.07.08	16:00:00	138.234	138.260	138.160	138.194	4707	0	0
2014.07.08	20:00:00	138.195	138.261	138.149	138.198	2675	0	0
2014.07.09	00:00:00	138.197	138.341	138.157	138.315	3293	0	0
2014.07.09	04:00:00	138.315	138.481	138.309	138.385	4796	0	0
2014.07.09	08:00:00	138.385	138.475	138.296	138.343	5877	0	0
2014.07.09	12:00:00	138.343	138.761	138.314	138.695	6157	0	0
2014.07.09	16:00:00	138.697	138.715	138.533	138.572	5906	0	0
2014.07.09	20:00:00	138.571	138.675	138.571	138.587	2677	0	0
2014.07.10	00:00:00	138.587	138.602	138.502	138.553	3161	0	0
2014.07.10	04:00:00	138.552	138.581	138.436	138.445	4571	0	0
2014.07.10	08:00:00	138.442	138.482	137.901	137.939	7073	0	0
2014.07.10	12:00:00	137.940	137.972	137.494	137.748	8205	0	0
2014.07.10	16:00:00	137.750	137.882	137.677	137.759	5398	0	0
2014.07.10	20:00:00	137.757	137.919	137.708	137.792	2898	0	0
2014.07.11	00:00:00	137.792	137.860	137.700	137.823	3545	0	0
2014.07.11	04:00:00	137.824	137.860	137.671	137.752	5002	0	0
2014.07.11	08:00:00	137.749	138.045	137.748	137.795	6445	0	0
2014.07.11	12:00:00	137.797	137.906	137.685	137.756	5583	0	0
2014.07.11	16:00:00	137.757	137.909	137.720	137.896	3255	0	0
2014.07.11	20:00:00	137.895	137.972	137.739	137.885	1521	0	0
2014.07.13	20:00:00	137.872	137.909	137.866	137.897	505	0	0
2014.07.14	00:00:00	137.897	137.941	137.825	137.884	3114	0	0
2014.07.14	04:00:00	137.885	138.027	137.859	138.000	2857	0	0
2014.07.14	08:00:00	138.000	138.407	137.969	138.253	5357	0	0
2014.07.14	12:00:00	138.254	138.449	138.236	138.406	5063	0	0
2014.07.14	16:00:00	138.407	138.419	138.253	138.334	3243	0	0
2014.07.14	20:00:00	138.333	138.356	138.266	138.304	1794	0	0
2014.07.15	00:00:00	138.306	138.425	138.296	138.329	2940	0	0
2014.07.15	04:00:00	138.329	138.384	138.198	138.269	3389	0	0
2014.07.15	08:00:00	138.268	138.416	137.979	138.170	6671	0	0
2014.07.15	12:00:00	138.170	138.349	137.924	137.991	7746	0	0
2014.07.15	16:00:00	137.990	138.056	137.887	137.989	4738	0	0
2014.07.15	20:00:00	137.989	137.994	137.920	137.945	2664	0	0
2014.07.16	00:00:00	137.945	138.086	137.945	137.991	3269	0	0
2014.07.16	04:00:00	137.992	138.021	137.813	137.833	3056	0	0
2014.07.16	08:00:00	137.836	137.915	137.628	137.682	5239	0	0
2014.07.16	12:00:00	137.681	137.780	137.542	137.600	5381	0	0
2014.07.16	16:00:00	137.598	137.622	137.491	137.536	3013	0	0
2014.07.16	20:00:00	137.538	137.575	137.461	137.499	2328	0	0
2014.07.17	00:00:00	137.499	137.539	137.358	137.377	2883	0	0
2014.07.17	04:00:00	137.378	137.405	137.219	137.302	3282	0	0
2014.07.17	08:00:00	137.300	137.416	137.244	137.269	4815	0	0
2014.07.17	12:00:00	137.269	137.399	137.178	137.261	5255	0	0
2014.07.17	16:00:00	137.264	137.286	136.909	137.012	6238	0	0
2014.07.17	20:00:00	137.010	137.015	136.705	136.744	4395	0	0
2014.07.18	00:00:00	136.744	137.127	136.729	137.109	4743	0	0
2014.07.18	04:00:00	137.108	137.118	136.970	137.042	3117	0	0
2014.07.18	08:00:00	137.039	137.287	137.000	137.085	5444	0	0
2014.07.18	12:00:00	137.087	137.158	136.768	136.960	7468	0	0
2014.07.18	16:00:00	136.960	137.136	136.892	137.102	3991	0	0
2014.07.18	20:00:00	137.104	137.130	137.029	137.079	1405	0	0
2014.07.20	20:00:00	137.103	137.144	137.066	137.132	901	0	0
2014.07.21	00:00:00	137.131	137.152	137.022	137.027	3040	0	0
2014.07.21	04:00:00	137.023	137.145	137.003	137.009	3841	0	0
2014.07.21	08:00:00	137.010	137.063	136.881	137.025	5940	0	0
2014.07.21	12:00:00	137.025	137.071	136.928	136.983	5637	0	0
2014.07.21	16:00:00	136.982	137.086	136.953	137.074	4050	0	0
2014.07.21	20:00:00	137.071	137.168	137.059	137.121	2854	0	0
2014.07.22	00:00:00	137.116	137.336	137.112	137.253	4472	0	0
2014.07.22	04:00:00	137.250	137.333	137.202	137.255	4082	0	0
2014.07.22	08:00:00	137.255	137.263	136.806	136.930	6237	0	0
2014.07.22	12:00:00	136.929	136.993	136.578	136.680	8551	0	0
2014.07.22	16:00:00	136.680	136.781	136.607	136.607	3384	0	0
2014.07.22	20:00:00	136.609	136.662	136.594	136.638	2139	0	0
2014.07.23	00:00:00	136.638	136.751	136.463	136.549	3414	0	0
2014.07.23	04:00:00	136.550	136.591	136.517	136.534	2627	0	0
2014.07.23	08:00:00	136.534	136.629	136.406	136.629	5643	0	0
2014.07.23	12:00:00	136.628	136.672	136.496	136.669	5330	0	0
2014.07.23	16:00:00	136.667	136.757	136.566	136.646	3261	0	0
2014.07.23	20:00:00	136.648	136.715	136.593	136.659	2361	0	0
2014.07.24	00:00:00	136.658	136.730	136.614	136.682	2788	0	0
2014.07.24	04:00:00	136.684	136.697	136.388	136.489	3819	0	0
2014.07.24	08:00:00	136.493	136.978	136.362	136.940	6504	0	0
2014.07.24	12:00:00	136.942	137.189	136.887	137.081	6818	0	0
2014.07.24	16:00:00	137.084	137.168	137.044	137.092	3292	0	0
2014.07.24	20:00:00	137.093	137.099	136.994	137.039	2315	0	0
2014.07.25	00:00:00	137.038	137.076	136.971	137.061	2860	0	0
2014.07.25	04:00:00	137.062	137.097	136.986	137.091	2898	0	0
2014.07.25	08:00:00	137.090	137.246	136.962	137.029	6511	0	0
2014.07.25	12:00:00	137.029	137.064	136.748	136.770	6451	0	0
2014.07.25	16:00:00	136.772	136.788	136.649	136.734	3895	0	0
2014.07.25	20:00:00	136.731	136.796	136.625	136.625	1650	0	0
2014.07.27	20:00:00	136.703	136.741	136.683	136.703	739	0	0
2014.07.28	00:00:00	136.703	136.771	136.635	136.718	2950	0	0
2014.07.28	04:00:00	136.717	136.867	136.698	136.860	2672	0	0
2014.07.28	08:00:00	136.859	136.912	136.796	136.872	4026	0	0
2014.07.28	12:00:00	136.873	136.895	136.713	136.778	4449	0	0
2014.07.28	16:00:00	136.777	136.905	136.770	136.846	2944	0	0
2014.07.28	20:00:00	136.847	136.894	136.818	136.870	2020	0	0
2014.07.29	00:00:00	136.870	136.933	136.827	136.876	2513	0	0
2014.07.29	04:00:00	136.874	136.999	136.867	136.944	3092	0	0
2014.07.29	08:00:00	136.944	137.064	136.844	137.034	4651	0	0
2014.07.29	12:00:00	137.035	137.102	136.752	136.963	6150	0	0
2014.07.29	16:00:00	136.963	136.983	136.880	136.940	3800	0	0
2014.07.29	20:00:00	136.941	136.960	136.854	136.908	2620	0	0
2014.07.30	00:00:00	136.909	136.968	136.830	136.945	2950	0	0
2014.07.30	04:00:00	136.945	136.985	136.873	136.976	2766	0	0
2014.07.30	08:00:00	136.977	137.072	136.858	137.013	4703	0	0
2014.07.30	12:00:00	137.014	137.546	136.983	137.523	8444	0	0
2014.07.30	16:00:00	137.519	137.851	137.498	137.747	8446	0	0
2014.07.30	20:00:00	137.742	137.795	137.656	137.779	4509	0	0
2014.07.31	00:00:00	137.783	137.790	137.656	137.685	4282	0	0
2014.07.31	04:00:00	137.689	137.718	137.613	137.673	4120	0	0
2014.07.31	08:00:00	137.669	137.845	137.581	137.681	6694	0	0
2014.07.31	12:00:00	137.682	137.824	137.551	137.581	7393	0	0
2014.07.31	16:00:00	137.589	137.769	137.508	137.727	5885	0	0
2014.07.31	20:00:00	137.728	137.741	137.605	137.633	4551	0	0
2014.08.01	00:00:00	137.633	137.776	137.562	137.761	4629	0	0
2014.08.01	04:00:00	137.761	137.854	137.723	137.782	4302	0	0
2014.08.01	08:00:00	137.782	137.966	137.729	137.894	6160	0	0
2014.08.01	12:00:00	137.895	137.999	137.562	137.599	11634	0	0
2014.08.01	16:00:00	137.599	137.726	137.569	137.708	7194	0	0
2014.08.01	20:00:00	137.702	137.743	137.662	137.675	2667	0	0
2014.08.03	20:00:00	137.726	137.773	137.673	137.695	572	0	0
2014.08.04	00:00:00	137.695	137.808	137.620	137.750	3553	0	0
2014.08.04	04:00:00	137.750	137.906	137.713	137.757	3121	0	0
2014.08.04	08:00:00	137.755	137.814	137.664	137.724	4698	0	0
2014.08.04	12:00:00	137.722	137.743	137.461	137.475	4435	0	0
2014.08.04	16:00:00	137.473	137.610	137.420	137.598	3930	0	0
2014.08.04	20:00:00	137.599	137.697	137.588	137.651	1975	0	0
2014.08.05	00:00:00	137.648	137.718	137.612	137.635	2847	0	0
2014.08.05	04:00:00	137.636	137.672	137.518	137.655	3074	0	0
2014.08.05	08:00:00	137.654	137.683	137.333	137.549	5474	0	0
2014.08.05	12:00:00	137.546	137.562	137.405	137.476	5837	0	0
2014.08.05	16:00:00	137.477	137.502	137.070	137.154	5625	0	0
2014.08.05	20:00:00	137.154	137.250	137.120	137.209	2859	0	0
2014.08.06	00:00:00	137.209	137.214	137.041	137.050	3491	0	0
2014.08.06	04:00:00	137.050	137.156	136.941	136.989	3991	0	0
2014.08.06	08:00:00	136.989	137.113	136.434	136.558	6971	0	0
2014.08.06	12:00:00	136.558	136.789	136.491	136.721	7855	0	0
2014.08.06	16:00:00	136.720	136.726	136.152	136.498	8778	0	0
2014.08.06	20:00:00	136.499	136.716	136.498	136.666	2974	0	0
2014.08.07	00:00:00	136.666	136.838	136.578	136.773	4159	0	0
2014.08.07	04:00:00	136.773	137.117	136.763	136.839	5226	0	0
2014.08.07	08:00:00	136.840	136.913	136.708	136.831	5317	0	0
2014.08.07	12:00:00	136.833	136.952	136.418	136.423	9808	0	0
2014.08.07	16:00:00	136.424	136.458	136.262	136.317	5622	0	0
2014.08.07	20:00:00	136.319	136.431	136.304	136.353	2942	0	0
2014.08.08	00:00:00	136.354	136.457	135.722	135.975	7863	0	0
2014.08.08	04:00:00	135.974	136.170	135.845	136.125	8089	0	0
2014.08.08	08:00:00	136.125	136.498	136.006	136.394	7318	0	0
2014.08.08	12:00:00	136.395	136.674	136.359	136.601	9037	0	0
2014.08.08	16:00:00	136.596	136.879	136.581	136.841	5198	0	0
2014.08.08	20:00:00	136.841	136.941	136.763	136.831	1807	0	0
2014.08.10	20:00:00	136.900	136.964	136.838	136.886	805	0	0
