<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.01	169.834	169.834	169.834	169.834	1	0	270
2024.12.02	169.887	170.367	168.215	168.650	174274	0	1
2024.12.03	168.646	169.562	168.037	168.797	154314	0	1
2024.12.04	168.760	170.497	168.663	170.250	160155	0	1
2024.12.05	170.296	171.015	169.420	170.808	122274	0	1
2024.12.06	170.800	171.861	170.379	170.752	116666	0	1
2024.12.08	170.755	170.755	170.755	170.755	1	0	168
2024.12.09	170.635	172.451	170.261	172.133	102793	0	1
2024.12.10	172.114	172.638	171.990	172.117	109610	0	3
2024.12.11	172.136	172.994	170.877	172.382	123524	0	1
2024.12.12	172.361	173.013	170.848	171.035	120590	0	1
2024.12.13	171.056	172.306	170.926	172.069	103408	0	1
2024.12.16	172.093	172.891	171.987	172.365	94171	0	1
2024.12.17	172.361	172.646	171.364	171.866	108462	0	1
2024.12.18	171.898	172.563	171.374	171.685	110274	0	1
2024.12.19	171.683	175.826	171.263	175.152	164301	0	1
2024.12.20	175.207	175.736	174.649	175.155	146247	0	2
2024.12.23	175.367	175.449	174.564	174.882	90359	0	1
2024.12.24	174.794	175.020	174.246	174.407	76761	0	10
2024.12.25	174.807	174.832	174.783	174.830	9	0	200
2024.12.26	174.789	175.849	174.610	175.790	59865	0	1
2024.12.27	175.808	175.833	174.782	175.160	70850	0	10
2024.12.29	175.160	175.160	175.160	175.160	1	0	218
2024.12.30	175.087	175.427	173.050	173.553	91366	0	1
2024.12.31	173.586	173.868	172.749	173.229	89199	0	1
2025.01.01	173.257	173.257	173.257	173.257	1	0	121
2025.01.02	173.413	173.889	172.426	172.588	114970	0	1
2025.01.03	172.564	173.177	172.371	173.128	85690	0	1
2025.01.05	173.127	173.127	173.047	173.072	20	0	230
2025.01.06	173.132	174.505	173.119	174.209	128875	0	1
2025.01.07	174.268	174.916	173.558	173.771	125008	0	1
2025.01.08	173.845	174.079	173.390	173.759	123566	0	1
2025.01.09	173.772	173.838	172.889	173.413	93224	0	1
2025.01.10	173.391	173.677	171.746	172.173	128511	0	1
2025.01.13	172.168	172.247	171.202	171.860	116724	0	1
2025.01.14	171.790	173.216	171.530	173.130	123009	0	1
2025.01.15	173.103	173.237	171.278	171.291	114721	0	1
2025.01.16	171.377	171.552	170.271	170.347	115316	0	1
2025.01.17	170.365	171.151	170.258	170.843	106556	0	1
2025.01.19	170.843	170.972	170.843	170.962	256	0	267
2025.01.20	170.881	171.727	170.516	171.643	113363	0	1
2025.01.21	171.557	171.841	170.740	171.715	135971	0	1
2025.01.22	171.718	172.804	171.555	172.594	99639	0	1
2025.01.23	172.587	172.923	171.661	171.976	130520	0	1
2025.01.24	171.981	172.695	171.215	172.168	147791	0	1
2025.01.26	171.780	171.807	171.745	171.787	45	0	154
2025.01.27	171.876	172.282	171.094	171.425	149383	0	1
2025.01.28	171.381	172.181	171.179	172.068	126299	0	1
2025.01.29	172.025	172.317	170.939	171.132	131974	0	1
2025.01.30	171.151	171.260	169.434	169.556	142522	0	1
2025.01.31	169.565	170.634	169.184	170.324	145921	0	1
2025.02.02	168.963	169.623	168.963	169.435	267	0	109
2025.02.03	169.386	170.217	168.570	170.013	181822	0	1
2025.02.04	170.025	171.052	169.692	170.597	142348	0	1
2025.02.05	170.568	170.639	168.833	169.212	144732	0	1
2025.02.06	169.197	169.438	167.167	167.398	136863	0	1
2025.02.07	167.374	167.882	165.882	166.417	147520	0	1
2025.02.09	166.182	166.448	166.069	166.448	363	0	161
2025.02.10	166.388	167.585	166.365	166.722	78377	0	1
2025.02.11	166.761	167.109	166.425	167.010	78009	0	1
2025.02.12	166.984	169.479	166.968	168.977	95783	0	1
2025.02.13	169.005	169.761	168.750	169.170	119177	0	1
2025.02.14	169.218	169.661	168.646	169.315	101448	0	1
2025.02.16	169.308	169.436	169.275	169.275	48	0	145
2025.02.17	169.378	169.421	167.939	168.221	76900	0	1
2025.02.18	168.185	168.863	167.900	168.216	95151	0	1
2025.02.19	168.247	168.497	167.367	167.450	92990	0	1
2025.02.20	167.422	167.440	166.013	166.502	110851	0	1
2025.02.21	166.587	167.756	165.984	166.278	111144	0	1
2025.02.23	166.194	166.420	166.182	166.384	234	0	175
2025.02.24	166.298	167.126	165.991	166.926	116383	0	1
2025.02.25	166.911	167.582	166.374	166.985	120207	0	1
2025.02.26	167.004	167.418	166.481	166.636	115524	0	1
2025.02.27	166.538	167.095	166.202	166.437	115233	0	1
2025.02.28	166.434	167.314	165.864	166.764	126243	0	1
2025.03.02	167.286	167.286	166.865	166.913	190	0	197
2025.03.03	166.984	167.998	166.319	166.805	128343	0	1
2025.03.04	166.843	168.493	166.094	168.352	143954	0	1
2025.03.05	168.354	168.720	166.830	167.069	135211	0	1
2025.03.06	167.059	167.672	166.309	167.436	137289	0	1
2025.03.07	167.474	168.371	167.152	168.259	126787	0	1
2025.03.09	168.058	168.131	167.919	167.991	2196	0	12
2025.03.10	168.095	168.311	166.873	166.907	119266	0	1
2025.03.11	166.914	168.280	166.824	167.486	134611	0	1
2025.03.12	167.504	168.790	167.371	168.142	108206	0	1
2025.03.13	168.130	168.242	166.631	167.578	101467	0	1
2025.03.14	167.530	168.550	167.481	167.948	91607	0	1
2025.03.16	168.062	168.125	168.000	168.042	1421	0	7
2025.03.17	168.036	169.517	167.960	169.510	93708	0	1
2025.03.18	169.524	170.572	169.450	170.440	88495	0	1
2025.03.19	170.456	171.041	169.410	169.508	101144	0	1
2025.03.20	169.547	169.593	168.127	168.737	90532	0	1
2025.03.21	168.717	169.360	168.463	169.048	81204	0	1
2025.03.23	169.258	169.390	169.255	169.333	1154	0	6
