<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.01.14	00:00:00	17231.0	17592.0	16936.0	17483.0	1061	0	0
2016.01.15	00:00:00	17478.0	17611.0	16579.0	16757.0	1344	0	0
2016.01.18	00:00:00	16783.0	17033.0	16651.0	16852.0	696	0	0
2016.01.19	00:00:00	16856.0	17287.0	16761.0	17021.0	888	0	0
2016.01.20	00:00:00	17043.0	17073.0	15947.0	16376.0	1586	0	0
2016.01.21	00:00:00	16391.0	16791.0	15802.0	16451.0	1919	0	0
2016.01.22	00:00:00	16488.0	17282.0	16448.0	17251.0	906	0	0
2016.01.25	00:00:00	17253.0	17301.0	16806.0	16861.0	599	0	0
2016.01.26	00:00:00	16851.0	17111.0	16551.0	17011.0	961	0	0
2016.01.27	00:00:00	17013.0	17411.0	16956.0	17106.0	818	0	0
2016.01.28	00:00:00	17126.0	17286.0	16946.0	17113.0	668	0	0
2016.01.29	00:00:00	17056.0	17888.0	16766.0	17876.0	1425	0	0
2016.02.01	00:00:00	17888.0	17916.0	17612.0	17748.0	469	0	0
2016.02.02	00:00:00	17753.0	17876.0	17369.0	17456.0	718	0	0
2016.02.03	00:00:00	17418.0	17471.0	16627.0	16973.0	1244	0	0
2016.02.04	00:00:00	17011.0	17211.0	16707.0	16803.0	801	0	0
2016.02.05	00:00:00	16816.0	16891.0	16487.0	16552.0	545	0	0
2016.02.08	00:00:00	16571.0	17086.0	16207.0	16461.0	1649	0	0
2016.02.09	00:00:00	16408.0	16431.0	15832.0	16126.0	917	0	0
2016.02.10	00:00:00	16116.0	16221.0	15441.0	15568.0	1013	0	0
2016.02.11	00:00:00	15541.0	15623.0	15032.0	15218.0	860	0	0
2016.02.12	00:00:00	15246.0	15507.0	14801.0	15484.0	1175	0	0
2016.02.15	00:00:00	15456.0	16161.0	15456.0	15939.0	928	0	0
2016.02.16	00:00:00	15926.0	16336.0	15744.0	15923.0	1182	0	0
2016.02.17	00:00:00	15966.0	16211.0	15621.0	16143.0	1004	0	0
2016.02.18	00:00:00	16148.0	16336.0	15922.0	15978.0	659	0	0
2016.02.19	00:00:00	15986.0	16037.0	15742.0	15804.0	409	0	0
2016.02.22	00:00:00	15813.0	16282.0	15768.0	16163.0	679	0	0
2016.02.23	00:00:00	16156.0	16331.0	15816.0	15831.0	706	0	0
